Date,Volume_t-3,Volume_t-2,Volume_t-1,Open_t-3,Open_t-2,Open_t-1,High_t-3,High_t-2,High_t-1,Low_t-3,Low_t-2,Low_t-1,target
2018-01-17,18653380.0,25302200.0,29512410.0,174.59,176.18,177.9,175.49,177.36,179.39,174.49,175.65,176.14,176.15
2019-02-21,24603320.0,18958570.0,25323890.0,171.25,169.71,171.19,171.7,171.44,173.32,169.75,169.49,170.99,171.8
2017-12-13,23285760.0,34260890.0,19088170.0,170.49,169.2,172.15,171.0,172.89,172.39,168.82,168.79,171.46,172.5
2017-02-09,26784530.0,38158410.0,22941650.0,129.13,130.54,131.35,130.5,132.09,132.22,128.9,130.45,131.22,131.65
2015-11-19,37979570.0,27584020.0,46559730.0,111.38,114.92,115.76,114.24,115.05,117.49,111.0,113.32,115.5,117.64
2019-12-03,16386120.0,11654360.0,23693550.0,265.58,266.6,267.27,267.98,268.0,268.25,265.31,265.9,263.45,258.31
2017-03-28,20299310.0,22355140.0,23531670.0,141.26,141.5,139.39,141.58,141.74,141.22,140.61,140.35,138.62,140.91
2018-08-15,24592460.0,25864510.0,20679270.0,207.36,207.7,210.16,209.1,210.95,210.56,206.67,207.7,208.26,209.22
2020-01-28,26117990.0,36634380.0,40485010.0,317.92,320.25,310.06,319.56,323.33,311.77,315.65,317.52,304.88,312.6
2016-09-07,26675250.0,26393770.0,26645130.0,106.14,107.7,107.9,106.8,108.0,108.3,105.62,106.82,107.51,107.83
2015-10-02,73230280.0,66300930.0,63849470.0,112.83,110.17,109.07,113.51,111.54,109.62,107.86,108.73,107.31,108.01
2016-07-20,30031410.0,36464530.0,23766360.0,98.92,98.7,99.56,99.3,100.13,100.0,98.5,98.6,99.34,100.0
2019-01-23,29616190.0,33259460.0,30273990.0,154.2,157.5,156.41,157.66,157.88,156.73,153.26,155.98,152.62,154.15
2020-05-15,40575260.0,50155640.0,39732270.0,317.83,312.15,304.51,319.69,315.95,309.79,310.91,303.21,301.53,300.35
2019-10-07,35767260.0,30352690.0,34755550.0,223.06,218.43,225.64,223.58,220.96,227.49,217.93,215.13,223.89,226.27
2017-01-26,21982000.0,23191150.0,32417410.0,120.0,119.55,120.42,120.81,120.1,122.1,119.77,119.5,120.28,121.67
2016-11-08,26538700.0,30790930.0,32361930.0,110.98,108.53,110.08,111.46,110.25,110.51,109.55,108.11,109.46,110.31
2016-08-11,28010430.0,26296260.0,23839880.0,107.52,108.23,108.71,108.37,108.94,108.9,107.16,108.01,107.76,108.52
2018-07-13,15801370.0,18776390.0,18000180.0,190.71,188.5,189.53,191.28,189.78,191.41,190.18,187.61,189.31,191.08
2019-10-22,17272900.0,24377170.0,22367480.0,235.09,234.59,237.52,236.15,237.58,240.99,233.52,234.29,237.32,241.16
2020-05-01,28001190.0,34320200.0,45765970.0,285.08,284.73,289.96,285.83,289.67,294.53,278.2,283.89,288.35,286.25
2016-01-14,49687870.0,49046150.0,62285770.0,98.97,100.55,100.32,99.06,100.69,101.19,97.34,98.84,97.3,97.96
2018-09-18,41411350.0,31801970.0,36810120.0,223.52,225.75,222.15,228.35,226.84,222.95,222.57,222.52,217.27,217.79
2015-08-21,34525630.0,48079330.0,68176940.0,116.43,116.1,114.08,117.44,116.52,114.35,116.01,114.68,111.63,110.43
2020-04-29,31627180.0,29271890.0,28001190.0,277.2,281.8,285.08,283.01,284.54,285.83,277.0,279.95,278.2,284.73
2019-01-14,45034370.0,35661200.0,26924630.0,151.29,152.5,152.88,154.53,153.97,153.7,149.63,150.86,151.51,150.85
2017-07-21,17837130.0,20859830.0,17170490.0,149.2,150.48,151.5,150.13,151.42,151.74,148.67,149.95,150.19,149.99
2018-03-19,29334630.0,22676520.0,38313330.0,180.32,178.5,178.65,180.52,180.24,179.12,177.81,178.07,177.62,177.32
2016-02-18,40323020.0,48032600.0,44811800.0,94.19,95.02,96.67,94.5,96.85,98.21,93.01,94.61,96.15,98.84
2016-06-30,45595680.0,40387960.0,36505420.0,93.0,92.9,93.97,93.05,93.66,94.55,91.5,92.14,93.63,94.44
2018-05-14,23141260.0,27942430.0,26167950.0,186.55,187.74,189.49,187.4,190.37,190.06,185.22,187.65,187.45,189.01
2017-09-07,16564340.0,29491910.0,21610300.0,164.8,163.75,162.71,164.94,164.25,162.99,163.63,160.56,160.52,162.09
2017-09-08,29491910.0,21610300.0,21905160.0,163.75,162.71,162.09,164.25,162.99,162.24,160.56,160.52,160.36,160.86
2018-01-25,27052000.0,32395870.0,51368540.0,177.3,177.3,177.25,177.78,179.44,177.3,176.6,176.82,173.2,174.51
2018-04-19,21561320.0,26575010.0,20544600.0,175.03,176.49,177.81,176.19,178.94,178.82,174.83,176.41,176.88,174.95
2017-03-17,15281850.0,25676720.0,19173780.0,139.3,139.41,140.72,139.65,140.75,141.02,138.84,139.03,140.26,141.0
2019-02-25,25323890.0,17154540.0,18890250.0,171.19,171.8,171.58,173.32,172.37,173.0,170.99,170.3,171.38,174.16
2020-03-09,54794570.0,46893220.0,56544250.0,296.44,295.52,282.0,303.4,299.55,290.82,293.13,291.41,281.23,263.75
2018-02-23,33690660.0,37378070.0,30953760.0,172.05,172.83,171.8,174.26,174.12,173.95,171.42,171.01,171.71,173.67
2018-09-11,34121240.0,37418910.0,39194720.0,226.23,221.85,220.95,227.35,225.37,221.85,221.3,220.71,216.47,218.01
2020-06-05,21910700.0,26122800.0,21890090.0,320.75,324.66,324.39,323.44,326.2,325.62,318.93,322.3,320.78,323.35
2020-04-21,39281290.0,53812480.0,32503750.0,287.38,284.69,277.95,288.2,286.95,281.68,282.35,276.86,276.85,276.28
2015-12-02,13046450.0,38063130.0,34806250.0,118.29,117.99,118.75,118.41,119.41,118.81,117.6,117.75,116.86,117.05
2018-11-26,67678680.0,31096240.0,23623970.0,178.37,179.73,174.94,181.47,180.27,176.6,175.51,176.55,172.1,174.24
2017-04-24,17302160.0,23294040.0,17290900.0,141.88,141.22,142.44,142.0,142.92,142.68,140.45,141.16,141.85,143.5
2018-07-12,19636390.0,15801370.0,18776390.0,189.5,190.71,188.5,190.68,191.28,189.78,189.3,190.18,187.61,189.53
2019-05-30,23714690.0,27948160.0,28481170.0,180.2,178.92,176.42,182.14,180.59,179.35,178.62,177.91,176.0,177.95
2015-12-24,47507230.0,32728460.0,32618140.0,107.28,107.4,107.27,107.37,107.72,108.85,105.57,106.45,107.2,109.0
2018-08-13,22493750.0,23389530.0,24592460.0,206.05,207.28,207.36,207.81,209.78,209.1,204.52,207.2,206.67,207.7
2015-10-23,48929200.0,42276880.0,41430660.0,111.34,114.0,114.33,114.17,115.58,115.5,110.82,113.7,114.1,116.7
2018-11-16,46725710.0,60547340.0,46271660.0,191.63,193.9,188.39,197.18,194.48,191.97,191.45,185.93,186.9,190.5
2017-08-29,19782170.0,25184600.0,25649890.0,160.43,159.65,160.14,160.74,160.56,162.0,158.55,159.27,159.93,160.1
2018-11-23,41626820.0,67678680.0,31096240.0,190.0,178.37,179.73,190.7,181.47,180.27,184.99,175.51,176.55,174.94
2016-03-22,34394830.0,43607120.0,35454230.0,105.52,106.34,105.93,106.47,106.5,107.65,104.96,105.19,105.14,105.25
2015-11-13,59029400.0,45179400.0,32461350.0,116.9,116.37,116.26,118.07,117.42,116.82,116.06,115.21,115.65,115.2
2017-09-19,23637310.0,48846060.0,28157630.0,158.99,158.47,160.11,159.4,160.97,160.5,158.09,158.0,158.0,159.51
2018-05-01,27850370.0,35617230.0,41976500.0,164.12,164.0,162.13,165.73,164.33,167.26,163.37,160.63,161.84,166.41
2016-10-10,21400410.0,28508710.0,24336440.0,113.4,113.7,114.31,113.66,114.34,114.56,112.69,113.13,113.51,115.02
2017-11-28,25558680.0,14026670.0,20591090.0,173.36,175.1,175.05,175.0,175.5,175.08,173.05,174.65,173.34,174.3
2019-11-14,20507460.0,21847230.0,25817590.0,258.3,261.55,261.13,262.47,262.79,264.78,258.28,260.92,261.07,263.75
2017-11-27,25047130.0,25558680.0,14026670.0,170.78,173.36,175.1,173.7,175.0,175.5,170.78,173.05,174.65,175.05
2016-08-17,18648700.0,25704330.0,33754680.0,107.78,108.14,109.63,108.44,109.54,110.23,107.78,108.08,109.21,109.1
2019-08-20,27883360.0,28813620.0,24431920.0,203.46,204.28,210.62,205.14,207.16,212.73,199.67,203.84,210.03,210.88
2018-07-24,20182050.0,20670830.0,15955820.0,189.69,191.78,190.68,192.55,192.43,191.96,189.69,190.17,189.56,192.45
2018-11-02,36487930.0,38016810.0,52954070.0,211.15,216.88,219.05,215.18,220.45,222.36,209.27,216.62,216.81,209.55
2020-05-12,28803760.0,33511990.0,36486560.0,303.22,305.64,308.1,305.17,310.35,317.05,301.97,304.29,307.24,317.83
2017-09-29,35907770.0,25402270.0,21983410.0,151.78,153.8,153.89,153.92,154.72,154.28,151.69,153.54,152.7,153.21
2018-04-02,39824200.0,41464880.0,38116290.0,173.68,167.25,167.81,175.15,170.02,171.75,166.92,165.19,166.9,167.88
